Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1746611223.341148,67795,6,1
2,Payment,1746611223.341159,5782,1,1
1,NewOrder,1746611223.342869,19628,2,1
2,Payment,1746611223.344985,7867,7,1
1,NewOrder,1746611223.346987,13469,1,1
1,NewOrder,1746611223.348927,13639,8,1
2,Payment,1746611223.350842,5847,5,1
1,NewOrder,1746611223.352954,15247,7,1
2,Payment,1746611223.354942,7579,3,1
2,Payment,1746611223.356737,7624,5,1
2,Payment,1746611223.360508,5732,1,1
2,Payment,1746611223.362602,9554,2,1
1,NewOrder,1746611223.362638,13814,8,1
4,Delivery,1746611223.362680,47575,3,1
2,Payment,1746611223.364424,5710,5,1
3,OrderStatus,1746611223.366309,8789,1,1
2,Payment,1746611223.368250,6033,7,1
2,Payment,1746611223.370175,8245,5,1
1,NewOrder,1746611223.372216,19239,2,1
2,Payment,1746611223.374335,6227,7,1
5,StockLevel,1746611223.375139,90956,1,1
4,Delivery,1746611223.376502,42493,8,1
2,Payment,1746611223.378488,10985,4,1
5,StockLevel,1746611223.378567,101184,5,1
2,Payment,1746611223.380707,4326,7,1
1,NewOrder,1746611223.385077,10735,7,1
2,Payment,1746611223.389515,6265,4,1
1,NewOrder,1746611223.391488,12380,2,1
2,Payment,1746611223.393936,4834,9,1
2,Payment,1746611223.395836,6221,4,1
1,NewOrder,1746611223.395857,9969,7,1
1,NewOrder,1746611223.395935,9880,0,1
2,Payment,1746611223.398855,5015,9,1
3,OrderStatus,1746611223.402196,9115,4,1
1,NewOrder,1746611223.403912,13834,2,1
2,Payment,1746611223.403921,6352,9,1
2,Payment,1746611223.405859,9929,0,1
1,NewOrder,1746611223.405873,21526,7,1
2,Payment,1746611223.409039,4756,6,1
1,NewOrder,1746611223.410291,15067,3,1
2,Payment,1746611223.410324,7395,9,1
4,Delivery,1746611223.411366,42293,4,1
1,NewOrder,1746611223.413882,19147,6,1
1,NewOrder,1746611223.415881,18333,0,1
1,NewOrder,1746611223.417781,15195,9,1
2,Payment,1746611223.417838,5725,2,1
1,NewOrder,1746611223.419028,13837,8,1
2,Payment,1746611223.423727,7206,2,1
1,NewOrder,1746611223.425403,16769,3,1
2,Payment,1746611223.427444,6720,7,1
2,Payment,1746611223.431013,6391,2,1
1,NewOrder,1746611223.432908,11210,8,1
1,NewOrder,1746611223.433016,18699,9,1
1,NewOrder,1746611223.433081,16725,6,1
2,Payment,1746611223.434209,6699,7,1
1,NewOrder,1746611223.434255,12528,0,1
1,NewOrder,1746611223.437459,19762,2,1
1,NewOrder,1746611223.440981,14521,7,1
1,NewOrder,1746611223.442242,21802,3,1
1,NewOrder,1746611223.444294,11262,8,1
2,Payment,1746611223.446824,6773,0,1
1,NewOrder,1746611223.449844,9826,6,1
2,Payment,1746611223.451747,16569,9,1
1,NewOrder,1746611223.453641,16038,0,1
1,NewOrder,1746611223.453698,8696,4,1
2,Payment,1746611223.455533,6679,7,1
1,NewOrder,1746611223.455590,15544,8,1
1,NewOrder,1746611223.457261,18113,2,1
1,NewOrder,1746611223.459712,21684,6,1
1,NewOrder,1746611223.462244,17429,7,1
1,NewOrder,1746611223.462429,17292,4,1
1,NewOrder,1746611223.464077,17363,3,1
1,NewOrder,1746611223.466136,22355,1,1
1,NewOrder,1746611223.468351,16451,9,1
1,NewOrder,1746611223.469709,17917,0,1
2,Payment,1746611223.471217,8529,8,1
2,Payment,1746611223.475404,7203,2,1
2,Payment,1746611223.479708,12855,7,1
2,Payment,1746611223.479757,6390,4,1
2,Payment,1746611223.479781,6482,8,1
5,StockLevel,1746611223.479794,96780,5,1
2,Payment,1746611223.481429,9280,6,1
1,NewOrder,1746611223.481475,19546,3,1
3,OrderStatus,1746611223.482655,10777,2,1
1,NewOrder,1746611223.484830,16245,9,1
1,NewOrder,1746611223.486180,12840,4,1
3,OrderStatus,1746611223.486295,7227,8,1
1,NewOrder,1746611223.487664,13403,0,1
1,NewOrder,1746611223.488526,20717,1,1
1,NewOrder,1746611223.490738,13135,6,1
1,NewOrder,1746611223.492591,16526,7,1
5,StockLevel,1746611223.493466,85347,2,1
1,NewOrder,1746611223.493558,17439,8,1
2,Payment,1746611223.499054,7961,4,1
2,Payment,1746611223.501056,8088,3,1
1,NewOrder,1746611223.501111,15966,9,1
2,Payment,1746611223.501157,7956,0,1
2,Payment,1746611223.503906,13132,6,1
1,NewOrder,1746611223.507048,23058,4,1
1,NewOrder,1746611223.509158,22835,7,1
2,Payment,1746611223.509169,5852,0,1
1,NewOrder,1746611223.509188,21048,3,1
2,Payment,1746611223.509277,7726,1,1
1,NewOrder,1746611223.511038,20992,8,1
2,Payment,1746611223.515061,6829,0,1
2,Payment,1746611223.517041,6435,1,1
1,NewOrder,1746611223.517079,12966,6,1
2,Payment,1746611223.517120,6298,9,1
2,Payment,1746611223.521929,6187,0,1
1,NewOrder,1746611223.523457,11396,9,1
2,Payment,1746611223.523521,6552,1,1
